"TimeUTC","timestampInMs","requestPath","requestMethod","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-01-22 08:37:31",1737535051237,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"4vrsq-1737535050658-a20d3880a12d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:30",1737535050819,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/favicon.ico","GET",500,"bmgbj-1737535050784-95b98e71751f","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",436,"iad1",86,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:30",1737535050755,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"4vrsq-1737535050658-a20d3880a12d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",463,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:30",1737535050668,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"6bv5c-1737535048992-cb5c5f641526","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:29",1737535049295,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/favicon.ico","GET",-1,"z42hg-1737535048725-4231a8091885","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:29",1737535049278,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"dxrsg-1737535048778-6c1874b5df8e","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:29",1737535049125,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"6bv5c-1737535048992-cb5c5f641526","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",469,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048855,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"ldhpn-1737535048341-f9f9a57975ee","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048848,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/favicon.ico","GET",500,"z42hg-1737535048725-4231a8091885","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",431,"iad1",86,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048828,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"dxrsg-1737535048778-6c1874b5df8e","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",435,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048542,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"2hxkh-1737535048052-eae9e88017ec","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048411,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"ldhpn-1737535048341-f9f9a57975ee","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",426,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048357,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"xj4fl-1737535047869-6473f3d07894","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:28",1737535048088,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"2hxkh-1737535048052-eae9e88017ec","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",433,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:27",1737535047906,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"xj4fl-1737535047869-6473f3d07894","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",435,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:27",1737535047755,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"qr5w7-1737535047181-a30d4171f139","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:27",1737535047662,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"f4ml5-1737535047069-e1c6fcca2501","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:27",1737535047310,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"qr5w7-1737535047181-a30d4171f139","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",430,"iad1",86,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:27",1737535047211,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"f4ml5-1737535047069-e1c6fcca2501","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",434,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:26",1737535046960,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"bglnn-1737535046365-eea16304d5ce","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:26",1737535046508,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"bglnn-1737535046365-eea16304d5ce","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",438,"iad1",86,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:26",1737535046217,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"kttqq-1737535045604-3217ba0028a8","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:25",1737535045753,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"kttqq-1737535045604-3217ba0028a8","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",440,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:25",1737535045041,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"2jkqz-1737535044455-c06b858395ee","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:24",1737535044586,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"2jkqz-1737535044455-c06b858395ee","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",438,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:24",1737535044521,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"djz8b-1737535042912-23741bb7ebeb","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:23",1737535043369,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",-1,"m4ct6-1737535042704-7cbd9980ea72","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",-1,"iad1",-1,-1,"Cannot find module './mongoDb/db'
Require stack:
- /var/task/server.js
Did you forget to add it to ""dependencies"" in `package.json`?
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:23",1737535043177,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"djz8b-1737535042912-23741bb7ebeb","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",456,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
"2025-01-22 08:37:22",1737535042930,"airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app/","GET",500,"m4ct6-1737535042704-7cbd9980ea72","vercel-screenshot/1.0","error","production","main","MISS","lambda","/server.js","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","airbnb-backend-k3inpjxv1-abdullah-masoods-projects-f589f895.vercel.app","dpl_7DEnM6Ujg3GW3VgMmYLwWYQvohPa",424,"iad1",87,1024,"","prj_BWk5theEZylBmwWRBVrSUrs6IRdq"
